관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11380-00043,향   림,근린공원,,서울특별시 은평구진관동 산52,37.6293321935,126.9273553535,202993.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8016,2021-05-01
11380-00044,신  사,근린공원,,서울특별시 은평구 신사동 산80-64일대,37.604686,126.915235,71848.1,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8004,2021-05-01
11380-00045,물 푸 레,근린공원,,서울특별시 은평구 진관동 산100-44,37.6378399622,126.9165116853,147441.6,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00046,기 자 촌,근린공원,,서울특별시 은평구 진관동 106-17,37.621404,126.928596,128953.7,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8016,2021-05-01
11380-00047,녹번서,근린공원,,서울특별시 은평구 녹번동 85-1,37.614034,126.920502,29945.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00048,녹번동,근린공원,,서울특별시 은평구 녹번동 산27,37.6032511658,126.9322993236,25854.7,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00049,거 북 골,근린공원,,서울특별시 은평구구산동 산37-4,37.599915,126.925992,43812.6,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00050,구  산,근린공원,,서울특별시 은평구구산동 산48-7,37.587111,126.919033,12445.7,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00051,상림,근린공원,,서울특별시 은평구진관동 5-3,37.614762,126.907901,4749.8,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00052,못자리골,근린공원,,"서울특별시 은평구진관동13-2, 12-1",37.586731,126.923094,16176.1,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00053,덕수천,근린공원,,서울특별시 은평구진관동 14-3,37.609251,126.90656,5569.1,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00054,마고정,근린공원,,서울특별시 은평구진관동 101-2,37.611787,126.909981,4551.6,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00055,우물골,근린공원,,"서울특별시 은평구진관동 85-1,2,3",37.6351344788,126.9253781615,7203.1,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00056,신도,근린공원,,서울특별시 은평구진관동 206-21,37.594288,126.919595,12020.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00057,마실길,근린공원,,서울특별시 은평구진관동 125-22,37.6411847166,126.942867269,45170.5,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00058,역촌동소공원,소공원,,"서울특별시 은평구 역촌동85-34,36",37.611442,126.910162,318.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00059,거북이소공원,소공원,,서울특별시 은평구 구산동 309-38,37.614886,126.907774,250.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00060,요  산소공원,소공원,,서울특별시 은평구 불광동 13-33외 3,37.591827,126.918252,805.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00061,응암9구역소공원,소공원,,서울특별시 은평구 응암동 761-7,37.609041,126.929362,880.8,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00062,불광3구역소공원,소공원,,서울특별시 은평구 불광동641-1일대,37.648497,126.929826,7274.1,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00063,불광6구역소공원,소공원,,서울특별시 은평구 불광동 638-3 일대,37.648497,126.929826,1919.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00064,불광7구역소공원,소공원,,서울특별시 은평구 불광동 643-3,37.646145,126.927556,3120.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00065,응암3주택 재개발구역내소공원,소공원,,서울특별시 은평구 응암동 762-4,37.633198,126.919096,1641.6,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00066,폭포동소공원,소공원,,서울특별시 은평구 진관동 158-14일원,37.637075,126.916493,1087.8,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00067,잿말소공원,소공원,,서울특별시 은평구 진관동 195-16,37.634196,126.925428,245.1,,,"석지 2, 의자석 2, 괴석 3",,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00068,한옥마을소공원,소공원,,서울특별시 은평구 진관동 211-34,37.632016,126.93076,58.7,,,"의자석2, 경관석1",,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00069,신사동(새절)소공원,소공원,,서울특별시 은평구 신사동372-1,37.635399,126.934794,782.6,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00070,녹번1-2지구 주택재개발정비구역내소공원,소공원,,서울특별시 은평구 녹번동 283-7,37.632016,126.93076,5804.2,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00071,금암문화공원 (은평뉴타운제1호문화공원),주제공원,,서울특별시 은평구 진관동 53-5,37.624806,126.92741,6857.1,운동시설8,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00072,제각말문화공원 (은평뉴타운제2호 문화공원),주제공원,,서울특별시 은평구 진관동 135-26,37.626369,126.925398,55721.8,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00073,불광위령탑마을마당,기타공원,,서울특별시 은평구 불광1 247-4,37.61362,126.929777,940.0,,,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00074,구산마을마당,기타공원,,서울특별시 은평구 구산 산173-23,37.595561,126.904347,387.0,"온몸근육풀기1,궁중걷기1,허리돌리기1",장기판1,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00075,신사마을마당,기타공원,,서울특별시 은평구 불광1 247,37.594385,126.908643,203.0,"하늘걷기1,마라톤운동1,온몸근육풀기1","조합놀이대1,흔들놀이2",,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00076,대조마을마당,기타공원,,서울특별시 은평구 대조 48-42,37.641342,126.942228,183.5,"온몸역기올리기1,온몸근육풀기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00077,자투리(녹번)마을마당,기타공원,,서울특별시 은평구 녹번 103-23,37.599552,126.915551,165.0,"로라마사지기머신1,오버헤드폴리머신1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00078,자투리(신사)마을마당,기타공원,,서울특별시 은평구 신사2 300-153,37.618267,126.932812,236.0,허리돌리기2,,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00079,불광동마을마당,기타공원,,서울특별시 은평구 불광 331-106,37.618267,126.932812,324.0,"온몸돌리기1,온몸밀어올리기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00080,역촌동마을마당,기타공원,,서울특별시 은평구 역촌 2-108,37.619234,126.936128,230.1,"온몸근육풀기1,온몸역기올리기1,옆파도타기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00081,갈현동마을마당,기타공원,,서울특별시 은평구 갈현 526-6,37.619234,126.936128,249.9,"하늘걷기1,온몸허리돌리기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00082,신사2동마을마당,기타공원,,서울특별시 은평구 신사 200-170,37.61227,126.939287,175.0,"허리돌리기2,공중걷기1,상체근육풀기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00083,역촌2동마을마당,기타공원,,서울특별시 은평구 역촌2 62-21,37.616903,126.928972,395.7,,"유아용조합놀이대1,네트놀이대1, 석탑2,돌기둥3, 모래놀이터1","지압발판1,꽃담,음수대1",,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00084,응암1동마을마당,기타공원,,서울특별시 은평구 응암 97-17,37.630017,126.930244,635.3,"크로스컨트리1,롤링웨이스트1,온몸근육풀기1,허리돌리기2","모래놀이터1,조합놀이대1",,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00085,불광3동마을숲마을마당,기타공원,,서울특별시 은평구 불광3 480-181,37.587015,126.923141,807.0,"스텝싸이클1,크로스컨트리1,트윈바디실업1,체어웨이트1,온몸역기올리기1","사면슬라이드놀이대1,모래놀이터1",,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00086,대조동청사옆마을마당,기타공원,,서울특별시 은평구 대조 214-8,37.644332,126.918009,130.3,"스윙워커머신1,트위스트머1,서핑롤링머신1",,음수대1,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00087,연천초교앞마을마당,기타공원,,서울특별시 은평구 불광2 137-5,37.605192,126.923387,347.0,"트윈트위스트1,스트레칭로라1","모래놀이집1,모래놀이터1",,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00088,구산동마을공원,기타공원,,서울특별시 은평구 구산동 340-1,37.601518,126.929762,2811.0,"파도타기1,온몸역기올리기1,온몸허리돌리기1,온몸근육풀기1,옆파도타기1,온몸지압기1,다리뻗히기1,마라톤운동1,온몸허리돌리기1","조합놀이대1, 모래놀이터1,파이프놀이대4","바닥분수1, 음수대1,화장실1, 공중전화1",,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00089,도원극장옆마을마당,기타공원,,서울특별시 은평구 녹번동 74-5,37.605848,126.926897,48.8,,,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00090,응암3동마을마당,기타공원,,서울특별시 은평구 응암3동 337-52,37.605954,126.927616,518.0,"온몸허리돌리기1,다리뻗히기1,온몸근육풀기1,하늘걷기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00091,구현초교 앞마을마당,기타공원,,서울특별시 은평구 구산동 산41-19,37.616116,126.930421,541.0,"온몸지압기1,온몸근육풀기1,온몸역기올리기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00092,녹번동마을마당,기타공원,,서울특별시 은평구 녹번동 104-7,37.608536,126.907223,754.0,"온몸허리돌리기1,옆파도타기1,하늘걷기1,온몸근육풀기1","조합놀이대1,흔들놀이2",,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00093,연신초교옆마을마당,기타공원,,서울특별시 은평구 불광3동 69,37.610501,126.918888,711.0,"온몸지압기1,온몸허리돌리기1,온몸근육풀기1,하늘걷기1,온몸역기올리기1",유아용조합놀이대1 그네1,음수대1,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00094,구산동청사앞소공원,기타공원,,서울특별시 은평구 구산동 27-7,37.599395,126.932051,335.9,"온몸허리돌리기1,온몸근육풀기1,온몸허리돌리기1,온몸근육풀기1, 하늘걷기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00095,구산동마을공원확대,기타공원,,서울특별시 은평구 구산동 345-6,37.61512,126.90778,157.0,,,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00096,구산초교앞마을마당,기타공원,,서울특별시 은평구 구산동 153-2,37.595602,126.919066,135.0,,,담쟁이담장,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00097,팜스퀘어 소공원,기타공원,,서울특별시 은평구 대조동 240-3,37.597018,126.906734,268.8,"온몸지압기1,온몸허리돌리기1,파도타기1, 하체근육풀기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00098,신사2동 공공공지,기타공원,,서울특별시 은평구 신사2동 163-51,37.593894,126.908112,1848.0,"허리돌리기1, 오금펴기1,상체근육풀기1,하체근육풀기1,양팔로프당기기1,등,허리지압기1,",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00099,오손길마을마당,기타공원,,서울특별시 은평구 응암동 365-30,37.591562,126.902567,139.0,"하늘걷기1,옆회전운동1,원그리기운동1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00100,평화공원,기타공원,,서울특별시 은평구 녹번동 153-1,37.6051488334,126.9230105,5700.1,"공중걷기, 마라톤달리기 등",,"분수1, 조각상2, 동상1, 기념비1, 관리초소2, 음수대1, 지하주차장1",,,,서울시특별시 은평구청 공원녹지과,02-351-8014,2021-05-01
11380-00101,물빛공원,기타공원,,서울특별시 은평구 갈현동 397,37.6189620031,126.9211621249,2051.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8014,2021-05-01
11110-00030,창신공원,어린이공원,,서울특별시 종로구 창신동 23-362,37.578276,127.012931,710.0,,"시소,조합놀이",,,,2013-10-10,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00032,무악공원,어린이공원,,서울특별시 종로구 무악동 산2-83,37.577525,126.960547,5136.0,,,음수대,,,2015-09-13,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00033,창덕공원,근린공원,서울특별시 종로구 율곡로 99 (와룡동),서울특별시 종로구 와룡동 2-71,37.578868,126.989712,491328.0,,,음수대,,,1962-12-20,"서울특별시 종로구청, 문화재청",02-2148-2842,2021-07-09
11110-00034,청진공원,근린공원,,서울특별시 종로구 청진동 146-3,37.571415,126.979819,2802.0,,,,,,1977-06-29,서울특별시 종로구청,02-2148-2842,2021-07-09
11110-00029,낙산공원,어린이공원,서울특별시 종로구 창신길 210-11 (창신동),서울특별시 종로구 창신동 611-19,37.579546,127.010184,660.0,,"시소,조합놀이",,,,2013-10-10,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00001,참샘골공원,어린이공원,,서울특별시 종로구 평창동 470,37.614801,126.974498,2737.0,,"그네,조합놀이",음수대,,,1971-06-28,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00002,감나무골공원,어린이공원,,서울특별시 종로구 평창동 495-4,37.612876,126.970377,2403.0,,"그네,미끄럼틀",음수대,,,1971-06-28,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00003,옥인공원,어린이공원,,서울특별시 종로구 옥인동 187-2,37.582545,126.962407,472.1,,,,,,1974-03-23,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00004,명륜공원,어린이공원,서울특별시 종로구 혜화로9길 24-9 (명륜1가),서울특별시 종로구 명륜1가 23-9,37.588055,126.998279,1149.5,,"모래밭,조합놀이",음수대,,,1980-03-23,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00005,새마을공원,어린이공원,서울특별시 종로구 평창길 14-9 (평창동),서울특별시 종로구 평창동 327-1,37.606448,126.964642,397.0,,"그네,조합놀이",,,,1983-12-23,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00006,인왕공원,어린이공원,,서울특별시 종로구 무악동 55-1,37.577468,126.956975,1745.8,,,,,,1983-12-23,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00007,원서공원,근린공원,서울특별시 종로구 창덕궁길 19 (원서동),서울특별시 종로구 원서동 181,37.578234,126.988566,10004.6,,,음수대,,,1985-01-18,서울특별시 종로구청,02-2148-2842,2021-07-09
11110-00008,탑골공원,근린공원,서울특별시 종로구 종로 99 (종로2가),서울특별시 종로구 종로2가 38-1,37.570612,126.9880601,14808.7,,,"화장실,공중전화,음수대","동상,탑기념비",,1996-12-16,서울특별시 종로구청,02-2148-2842,2021-07-09
11110-00009,연지1공원,어린이공원,,서울특별시 종로구 연지동 136-92,37.574379,127.001063,474.2,,"그네,모래밭,조합놀이",음수대,,,1998-10-09,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00010,연지공원,근린공원,,서울특별시 종로구 연지동 1-38,37.575758,127.000795,2827.6,,,,,,1999-11-13,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00011,내수어울공원,근린공원,,서울특별시 종로구 내수동 71-2,37.573911,126.970542,2392.1,체력단련시설,,음수대,,,2000-03-09,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00012,내수공원,근린공원,,서울특별시 종로구 내수동 73-3,37.572497,126.971637,2192.2,체력단련시설,,음수대,,,2000-03-09,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00013,사직공원,근린공원,서울특별시 종로구 사직로9길 7 (사직동),서울특별시 종로구 사직동 1-28,37.57628582,126.9682319,168099.8,"궁도장,배드민턴장,체력단련시설",,"매점,화장실,공중전화,음수대,샘터","도서관,동상,탑기념비",,2006-07-06,서울특별시 종로구청,02-2148-2835,2021-07-09
11110-00014,월암공원,근린공원,,서울특별시 종로구 송월동 1-2,37.571311,126.965634,10662.0,체력단련시설,,,야외음악당,,2006-08-31,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00015,경학공원,어린이공원,서울특별시 종로구 성균관로5길 25-13 (명륜3가),서울특별시 종로구 명륜3가 53-2,37.584487,126.996902,3269.0,,,,,,2009-01-22,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00016,후창공원,소공원,,서울특별시 종로구 평창동 568-2,37.610258,126.964365,1920.0,,,,,,2009-05-28,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00017,서린공원,소공원,서울특별시 종로구 종로 30-1 (서린동),서울특별시 종로구 서린동 82,37.569989,126.980784,1398.0,,,,,,2009-05-28,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00018,덕수공원,소공원,,서울특별시 종로구 신문로1가 174-7,37.569254,126.974735,869.2,,,,,,2009-05-28,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00019,경희궁공원,역사공원,서울특별시 종로구 새문안로 55 (신문로2가),서울특별시 종로구 신문로2가 2-1,37.57049685,126.9710752,100930.0,체력단련시설,,"자판기,음수대",,,2009-05-28,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00020,동묘공원,역사공원,서울특별시 종로구 난계로27길 84 (숭인동),서울특별시 종로구 숭인동 238-1,37.573162,127.018284,8450.0,,,"화장실,공중전화,음수대",탑기념비,,2009-05-28,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00021,마로니에공원,문화공원,서울특별시 종로구 대학로 104 (동숭동),서울특별시 종로구 동숭동 1-124,37.580336,127.002513,5802.0,,,,,,2009-05-28,서울특별시 종로구청,02-2148-2842,2021-07-09
11110-00022,삼청공원,근린공원,서울특별시 종로구 북촌로 134-1 (삼청동),서울특별시 종로구 삼청동 산2-1,37.58769948,126.983451,468348.2,"테니스장,농구장,배드민턴장,체력단련시설",,"화장실,샘터","동상,탑기념비",,2020-06-29,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00023,와룡공원,근린공원,서울특별시 종로구 와룡공원길 192 (명륜3가),서울특별시 종로구 명륜3가 53-52,37.591168,126.990122,204369.0,"테니스장,배드민턴장,체력단련시설",,"화장실,음수대",,,2010-01-21,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00024,숭인공원,근린공원,서울특별시 종로구 동망산길 150 (숭인동),서울특별시 종로구 숭인동 58,37.57756126,127.0181626,45615.0,"농구장,배드민턴장,체력단련시설",,"화장실,음수대",,,2010-04-22,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00025,평창공원,소공원,,서울특별시 종로구 평창동 108-3,37.610096,126.977439,1117.6,,,,,,2010-05-13,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00026,흥인지문공원,근린공원,,서울특별시 종로구 종로6가 70,37.572637,127.008919,11519.7,,,,,,2010-09-09,서울특별시 종로구청,02-2148-2842,2021-07-09
11110-00027,수송공원,근린공원,,서울특별시 종로구 수송동 80-7,37.573998,126.981143,3567.2,,,,"동상,탑기념비",,2010-12-30,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00028,지봉골공원,어린이공원,서울특별시 종로구 지봉로13길 14 (창신동),서울특별시 종로구 창신동 산6-25,37.578947,127.014468,2508.0,,조합놀이,,,,2013-10-10,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00031,인왕산공원,근린공원,,서울특별시 종로구 옥인동 179-1,37.583336,126.963713,201704.0,"배드민턴장, 체력단련시설","미끄럼틀, 조합놀이대","화장실, 음수대",도서관,,2020-06-29,서울특별시 종로구청,02-2148-2835,2021-07-09
11110-00035,북한산공원,근린공원,서울특별시 종로구 북악산로 267,서울특별시 종로구 평창동 산6-17,37.601976,126.980549,19902.4,,,"화장실, 편의점",,팔각정,2020-06-29,서울특별시 종로구청,02-2148-2832,2021-07-09
11110-00036,달바위공원,소공원,,서울특별시 종로구 송월동 145-2,37.570172,126.965838,3317.8,,,,,,2006-04-13,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00037,솔빛공원,소공원,,서울특별시 종로구 송월동 145-3,37.569973,126.965774,1793.3,,,,,,2016-09-08,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00038,소담공원,소공원,,서울특별시 종로구 행촌동 211-4,37.572146,126.961564,491.4,,,,,,2017-03-30,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00039,부암튼튼공원,소공원,,서울특별시 종로구 부암동 262-1,37.592305,126.964166,1258.0,족구장,"미끄럼틀, 암벽오르기",,,,2011-06-09,서울특별시 종로구청,02-2148-2832,2021-07-09
11110-00040,의주공원,소공원,,서울특별시 종로구 무악동 46-71,37.573679,126.960267,364.0,,,,,,2006-03-23,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00041,도렴공원,역사공원,,서울특별시 종로구 신문로1가 240-2,37.570953,126.973709,832.8,,,,,,2017-05-04,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00042,공평공원,역사공원,,서울특별시 종로구 인사동 275,,,219.9,,,,,,2020-07-02,서울특별시 종로구청,02-2148-2845,2021-07-09
