관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11680-00003,대청근린공원,근린공원,,서울특별시 강남구 일원동 621,37.49319912,127.0830019,14089.1,,,,,,,,02-3423-6245,2021-07-09
11680-00004,늘푸른근린공원,근린공원,,서울특별시 강남구 일원동 690,37.489885,127.077436,11410.3,,,,,,,,02-3423-6245,2021-07-09
11680-00005,개포서근린공원,근린공원,,서울특별시 강남구 개포동 180,37.488628,127.064142,11219.2,,,,,,,,02-3423-6245,2021-07-09
11680-00006,개포동근린공원,근린공원,,서울특별시 강남구 개포동 182-1,37.4897064102,127.0682905337,9705.6,,,,,,,,02-3423-6245,2021-07-09
11680-00007,대치근린공원,근린공원,,서울특별시 강남구 대치동 512,37.495123,127.061109,10408.9,,,,,,,,02-3423-6245,2021-07-09
11680-00008,늘벗근린공원,근린공원,,서울특별시 강남구 대치동 501,37.489623,127.048394,19812.3,,,,,,,,02-3423-6245,2021-07-09
11680-00009,독골근린공원,근린공원,,서울특별시 강남구 도곡동 461,37.484552,127.0468249,10022.9,,,,,,,,02-3423-6245,2021-07-09
11680-00010,포이근린공원,근린공원,,서울특별시 강남구 개포동 1239-21,37.479681,127.036037,16811.4,,,,,,,,02-3423-6245,2021-07-09
11680-00011,청룡근린공원,근린공원,,서울특별시 강남구 개포동 649-1,37.485594,127.045605,9367.0,,,,,,,,02-3423-6245,2021-07-09
11680-00012,배밭근린공원,근린공원,,서울특별시 강남구 개포동 181,37.488214877,127.0594681029,11627.2,,,,,,,,02-3423-6245,2021-07-09
11680-00013,학여울근린공원,근린공원,,서울특별시 강남구 개포동 183-1,37.4897064102,127.0682905337,12505.6,,,,,,,,02-3423-6245,2021-07-09
11680-00014,청수근린공원,근린공원,,서울특별시 강남구 청담동 134-13,37.523249,127.049676,17402.0,,,,,,,,02-3423-6245,2021-07-09
11680-00015,청담근린공원,근린공원,,서울특별시 강남구 청담동 66,37.520727,127.035334,59347.0,,,,,,,,02-3423-6245,2021-07-09
11680-00016,한티근린공원,근린공원,,서울특별시 강남구 대치동 212-1,37.494917,127.053606,19200.0,,,,,,,,02-3423-6245,2021-07-09
11680-00017,개포근린공원,근린공원,,서울특별시 강남구 개포동 139,37.4830336,127.063861,90063.9,,,,,,,,02-3423-6245,2021-07-09
11680-00018,달터근린공원,근린공원,,서울특별시 강남구 개포동 156,37.485434,127.0596369489,232078.2,,,,,,,,02-3423-6245,2021-07-09
11680-00019,대진근린공원,근린공원,,서울특별시 강남구 개포동 13-1,37.496049,127.0788531,13568.4,,,,,,,,02-3423-6245,2021-07-09
11680-00020,탄천근린공원,근린공원,,서울특별시 강남구 수서동 722,37.487436,127.1062898,10011.0,,,,,,,,02-3423-6245,2021-07-09
11680-00021,한솔근린공원,근린공원,,서울특별시 강남구 일원동 732,37.480936,127.069411,12878.4,,,,,,,,02-3423-6245,2021-07-09
11680-00022,학동근린공원,근린공원,,서울특별시 강남구 논현동 26,37.515548,127.0251861,29947.0,,,,,,,,02-3423-6245,2021-07-09
11680-00023,삼성은행나무근린공원,근린공원,,서울특별시 강남구 삼성동 14,37.516489,127.036994,1500.0,,,,,,,,02-3423-6245,2021-07-09
11680-00024,도곡근린공원,근린공원,,서울특별시 강남구 도곡동 산31-1,37.48963705,127.041861,254648.0,,,,,,,,02-3423-6245,2021-07-09
11680-00025,싸리고개근린공원,근린공원,,서울특별시 강남구 도곡동 550,37.489953,127.0363246,15072.5,,,,,,,,02-3423-6245,2021-07-09
11680-00026,갈매기근린공원,근린공원,,서울특별시 강남구 압구정동 480,37.531496,127.030123,7732.0,,,,,,,,02-3423-6245,2021-07-09
11680-00027,도성근린공원,근린공원,,서울특별시 강남구 역삼동 713-15,37.500748,127.044485,1988.8,,,,,,,,02-3423-6245,2021-07-09
11680-00028,송운근린공원,근린공원,,서울특별시 강남구 역삼동 755-9,37.499848,127.044636,1175.0,,,,,,,,02-3423-6245,2021-07-09
11680-00029,언주근린공원,근린공원,,서울특별시 강남구 역삼동 754-7,37.499059,127.043268,1110.8,,,,,,,,02-3423-6245,2021-07-09
11680-00030,영동근린공원,근린공원,,서울특별시 강남구 역삼동 755-7,37.49801996,127.046352,1293.6,,,,,,,,02-3423-6245,2021-07-09
11680-00001,도산근린공원,근린공원,,서울특별시 강남구 신사동 649-9,37.523911,127.0356032,29816.5,,,,,,,,02-3423-6245,2021-07-09
11680-00031,길섶근린공원,근린공원,,서울특별시 강남구 역삼동 757-1,37.498081,127.046708,1580.6,,,,,,,,02-3423-6245,2021-07-09
11680-00032,매봉근린공원,근린공원,,서울특별시 강남구 도곡동 527-7,37.492589,127.045762,6146.9,,,,,,,,02-3423-6245,2021-07-09
11680-00033,봉은근린공원,근린공원,,서울특별시 강남구 역삼동 754-4,37.498247,127.047136,1147.7,,,,,,,,02-3423-6245,2021-07-09
11680-00034,배꽃근린공원,근린공원,,서울특별시 강남구 삼성동 11-3,37.516663,127.040299,1592.9,,,,,,,,02-3423-6245,2021-07-09
11680-00035,반달근린공원,근린공원,,서울특별시 강남구 삼성동 7-4,37.51611453,127.040616,679.3,,,,,,,,02-3423-6245,2021-07-09
11680-00036,샘터근린공원,근린공원,,서울특별시 강남구 삼성동 16-4,37.514379,127.060169,1799.5,,,,,,,,02-3423-6245,2021-07-09
11680-00037,학봉근린공원,근린공원,,서울특별시 강남구 삼성동 50-3,37.51278833,127.053987,1343.0,,,,,,,,02-3423-6245,2021-07-09
11680-00038,큰골근린공원,근린공원,,서울특별시 강남구 대치동 888-3,37.494313,127.0544175,1688.1,,,,,,,,02-3423-6245,2021-07-09
11680-00039,새뜰근린공원,근린공원,,서울특별시 강남구 역삼동 765-30,37.497183,127.046607,427.6,,,,,,,,02-3423-6245,2021-07-09
11680-00040,수서제2근린공원,근린공원,,서울특별시 강남구 수서동 749,37.4835908846,127.0887928969,44587.5,,,,,,,,02-3423-6245,2021-07-09
11680-00041,수서택지개발(대모산부근),근린공원,,서울특별시 강남구 일원동 732-3,37.48088953,127.076069,11588.6,,,,,,,,02-3423-6245,2021-07-09
11680-00042,수서택지개발(광평부근),근린공원,,서울특별시 강남구 수서동 737-1,37.487307,127.092754,7569.1,,,,,,,,02-3423-6245,2021-07-09
11680-00043,세곡동 근린공원1,근린공원,,서울특별시 강남구 세곡동 525-1,37.474676,127.103057,10310.4,,,,,,,,02-3423-6245,2021-07-09
11680-00044,세곡공원,근린공원,,서울특별시 강남구 세곡동 산50,37.469014,127.104715,101513.0,,,,,,,,02-3423-6245,2021-07-09
11680-00045,돌산공원,근린공원,,서울특별시 강남구 세곡동 산1,37.46670933,127.107458,98417.0,,,,,,,,02-3423-6245,2021-07-09
11680-00046,광평공원,근린공원,,서울특별시 강남구 수서동 산10-1,37.4865192139,127.0921363155,519782.0,,,,,,,,02-3423-6245,2021-07-09
11680-00047,압구정 428,근린공원,,서울특별시 강남구 압구정 428,37.527425,127.021936,13968.3,,,,,,,,02-3423-6245,2021-07-09
11680-00048,봉은역사공원,역사공원,,서울특별시 강남구 삼성동 75,37.513888,127.046723,75635.7,,,,,,,,02-3423-6245,2021-07-09
11680-00049,역삼문화공원,문화공원,,서울특별시 강남구 역삼동 635,37.502515362,127.0303909145,33974.9,,,,,,,,02-3423-6245,2021-07-09
11680-00050,다솜소공원,소공원,,서울특별시 강남구 역삼동 763-18,37.496998,127.039348,604.1,,,,,,,,02-3423-6245,2021-07-09
11680-00051,도곡단비소공원,소공원,,서울특별시 강남구 도곡동 539-6,37.493903,127.046942,896.5,,,,,,,,02-3423-6245,2021-07-09
11680-00052,도곡동 426-9(로덴하우스)소공원,소공원,,서울특별시 강남구 도곡동 462-9,37.485319,127.046753,80.0,,,,,,,,02-3423-6245,2021-07-09
11680-00053,역삼나들이소공원,소공원,,서울특별시 강남구 역삼동 716-5,37.500748,127.050364,650.0,,,,,,,,02-3423-6245,2021-07-09
11680-00054,아크로힐스소공원,소공원,,서울특별시 강남구 논현동 276-2,37.51003194,127.039492,800.0,,,,,,,,02-3423-6245,2021-07-09
11680-00117,근린공원1호,근린공원,,서울특별시 강남구 세곡동 603,37.466445,127.095331,18856.7,,,,,,,,02-3423-6245,2021-07-09
11680-00118,근린공원2호,근린공원,,서울특별시 강남구 자곡동 625,37.469317,127.0907547,5236.8,,,,,,,,02-3423-6245,2021-07-09
11680-00119,근린공원3호,근린공원,,서울특별시 강남구 자곡동 615,37.472608,127.093071,38003.6,,,,,,,,02-3423-6245,2021-07-09
11680-00120,근린공원4호,근린공원,,서울특별시 강남구 자곡동 608,37.474515,127.096381,24247.1,,,,,,,,02-3423-6245,2021-07-09
11680-00121,근린공원5호,근린공원,,서울특별시 강남구 자곡동 607,37.47330498,127.0997276,21560.9,,,,,,,,02-3423-6245,2021-07-09
11680-00122,근린공원6호,근린공원,,서울특별시 강남구 자곡동 647,37.472267,127.101805,19739.5,,,,,,,,02-3423-6245,2021-07-09
11680-00123,근린공원7호,근린공원,,서울특별시 강남구 자곡동 627,37.471058,127.092804,12093.0,,,,,,,,02-3423-6245,2021-07-09
11680-00124,수변공원1호,수변공원,,서울특별시 강남구 세곡동604-1,37.465664,127.097181,10399.2,,,,,,,,02-3423-6245,2021-07-09
11680-00125,수변공원2호,수변공원,,서울특별시 강남구 세곡동 537,37.465072,127.093755,3713.3,,,,,,,,02-3423-6245,2021-07-09
11680-00126,쉼표소공원,소공원,,서울특별시 강남구 세곡동 549,37.467518,127.099851,1199.2,,,,,,,,02-3423-6245,2021-07-09
11680-00127,대치청실아파트 소공원1,소공원,,서울특별시 강남구 대치동 633,37.494298,127.0616031,3845.0,,,,,,,,02-3423-6245,2021-07-09
11680-00128,대치청실아파트 소공원2,소공원,,서울특별시 강남구 대치동 610,37.495443,127.061029,610.0,,,,,,,,02-3423-6245,2021-07-09
11680-00129,역삼미소공원,소공원,,서울특별시 강남구 역삼동 711-5,37.50129626,127.0440001,576.0,,,,,,,,02-3423-6245,2021-07-09
11680-00130,도곡햇살공원,소공원,,서울특별시 강남구 도곡동 538-4,37.49580707,127.0523046,558.5,,,,,,,,02-3423-6245,2021-07-09
11680-00133,대치에스케이뷰1 소공원,소공원,,서울특별시 강남구 대치동 1029-2,37.49486214,127.0617781,302.0,,,,,,,,02-3423-6244,2021-07-09
11680-00134,대치에스케이뷰2 소공원,소공원,,서울특별시 강남구 대치동 1029-3,37.4959785,127.061581,481.0,,,,,,,,02-3423-6244,2021-07-09
11230-00001,청량,근린공원,,서울특별시 동대문구 청량리동 산1-1,,,119871.0,,,,홍릉수목원,,1940-03-12,서울특별시 동대문구청,02-2127-4775,2021-06-25
11230-00011,장안,근린공원,서울특별시 동대문구 장한로 191,서울특별시 동대문구 장안동 300,37.5771652926,127.0709026361,14744.8,"배드민턴장, 족구장, 게이트볼장, 농구장 반코트","조합놀이대, 그네","화장실, 음수전",독서실,"바닥분수, 계류",1988-10-06,서울특별시 동대문구청,02-2127-4772,2021-06-25
11230-00012,장평,근린공원,서울특별시 동대문구 장안벚꽃로 77,서울특별시 동대문구 장안동 356,37.5674881309,127.0737397772,15698.4,테니스장,,"화장실, 음수전",,벽천,1990-09-06,서울특별시 동대문구청,02-2127-4772,2021-06-25
11230-00017,홍릉,근린공원,서울특별시 동대문구 홍릉로 90,서울특별시 동대문구 청량리동 산 1-145,37.589583793,127.0435376259,102920.0,배드민턴장,"조합놀이대, 모래놀이터","전망데크, 화장실, 음수전",정보화도서관,유아숲체험장,1994-04-26,서울특별시 동대문구청,02-2127-4775,2021-06-25
11230-00018,답십리,근린공원,서울특별시 동대문구 답십리로 209,서울특별시 동대문구 답십리동 산 2-9,37.573320107,127.0638171747,160857.6,"배드민턴장, 지압보도","유아숲체험장, 모래놀이터","화장실, 음수전",,유아숲체험장,1996-06-19,서울특별시 동대문구청,02-2127-4775,2021-06-25
11230-00019,배봉산,근린공원,서울특별시 동대문구 한천로43길 12-14,서울특별시 동대문구 전농동 산 32-20,37.5812122452,127.0675943339,232813.7,"배드민턴장, 지압보도","조합놀이대, 그네, 흔들놀이대, 모래놀이터","화장실, 음수전",야외공연장,"황톳길,무장애길,야생화단지,유아숲체험장",1997-12-24,서울특별시 동대문구청,02-2127-4775,2021-06-25
11230-00030,용두,근린공원,,서울특별시 동대문구 용두동 34-1,,,17182.0,,"조합놀이대, 흔들놀이대",음수전,야외공연장,"환경자원센터,바닥분수,계류",2006-11-09,서울특별시 동대문구청,02-2127-4772,2021-06-25
11230-00031,텃골,근린공원,,서울특별시 동대문구 전농동 690-1,,,5408.0,,"조합놀이대, 흔들놀이대",음수전,,계류,2007-04-24,서울특별시 동대문구청,02-2127-4772,2021-06-25
11230-00032,새샘,근린공원,,서울특별시 동대문구 답십리동 1004-7,,,9052.0,,"조합놀이대, 그네, 회전무대",음수전,,"바닥분수, 계류",2007-11-01,서울특별시 동대문구청,02-2127-4772,2021-06-25
11230-00033,장령당,소공원,,서울특별시 동대문구 답십리동 1004-4,,,1424.0,,,음수전,,,2007-11-01,서울특별시 동대문구청,02-2127-4776,2021-06-25
11230-00036,작은언덕,소공원,,서울특별시 동대문구 회기동 351-6,,,400.0,,,,,,2011-05-30,서울특별시 동대문구청,02-2127-4776,2021-06-25
11230-00038,선농단,역사공원,서울특별시 동대문구 무학로44길 38,서울특별시 동대문구 제기동 274-1,37.5811837728,127.0318885094,3933.0,,,,,,2012-08-23,서울특별시 동대문구청,02-2127-4776,2021-06-25
11230-00039,내길,소공원,,서울특별시 동대문구 휘경동 368-4,,,514.9,,,,,,2012-09-27,서울특별시 동대문구청,02-2127-4776,2021-06-25
11230-00041,솔바람,소공원,,서울특별시 동대문구 용두동 794-1,,,1763.2,,,,,,2015-04-16,서울특별시 동대문구청,02-2127-4776,2021-06-25
11230-00045,장안동연립단지(명칭제정중),소공원,,서울특별시 동대문구 장안동 587-1,,,1403.6,,,,,,2010-07-22,서울특별시 동대문구청,02-2127-4776,2021-06-25
11290-00001,성북,근린공원,,서울특별시 성북구 돈암동 86-4,37.600528,127.023636,69676.5,"배드민턴장1, 체력단련시설9",,"정자3, 장의자43",문화회관1,,1940-03-12,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00002,오동,근린공원,,서울특별시 성북구 하월곡동 산2-1,37.6108706217,127.0406997992,233989.7,"배드민턴장6, 체력단련시설303",,"정자3, 노인정1, 장의자173",도서관1,,1966-02-05,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00003,개운산,근린공원,,서울특별시 성북구 돈암동 산3-15 일대,37.59741206,127.0257184,208618.0,체력단련시설6,,"정자4, 야외탁자5, 장의자71",,,1940-03-12,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00004,청량,근린공원,,서울특별시 성북구 석관동 산1-5,37.604661,127.056385,329290.0,체력단련시설12,,"정자1, 장의자9",,,1940-03-12,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00005,모랫말,근린공원,,서울특별시 성북구 하월곡동 90-206,37.604825,127.032787,1740.0,체력단련시설7,"그네1, 시소1, 조합놀이대1",장의자14,,,1997-12-03,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00006,아름드리,근린공원,,서울특별시 성북구 하월곡동 225-2,37.610105,127.0359869,3782.0,,,,,,1999-11-17,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00007,숭인,근린공원,,서울특별시 성북구 보문동 6가 458-4,37.58287149,127.0178925,5332.6,,,,,,1977-07-09,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00035,길음골,소공원,,서울특별시 성북구 길음1동 1285-9,37.609589,127.018679,1244.0,체력단련시설2,,"정자1, 장의자9",,,2005-05-12,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00036,길섶,소공원,,서울특별시 성북구 길음1동 1285-10,37.609589,127.018679,383.0,,,,,,2005-05-12,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00037,잔월,소공원,,서울특별시 성북구 하월곡동 230-1,37.604178,127.041001,481.0,체력단련시설2,,,,,2007-06-21,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00038,행복한,소공원,,서울특별시 성북구 길음1동 1284-13,37.607521,127.018009,1173.0,,,"정자1, 장의자2",,,2005-05-12,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00039,두레,소공원,,서울특별시 성북구 길음1동 1284-8,37.607521,127.018009,287.0,,,"정자1, 장의자2",,,2005-05-12,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00040,돌마루,소공원,,서울특별시 성북구 삼선동3가 116-1,37.5880187,127.012142,877.0,,,"정자1, 장의자6",,,2006-05-18,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00041,되너미,소공원,,서울특별시 성북구 돈암동 644-1,37.586644,127.012756,1069.0,,,장의자5,,,2007-06-07,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00042,꿈빛,소공원,,서울특별시 성북구 정릉동 1039,37.586644,127.012756,719.0,체력단련시설4,,"정자1, 장의자3",,,2007-05-17,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00043,길음2구역,근린공원,,"서울특별시 성북구 길음동 1284, 일대",37.60504961,127.022011,5207.4,,,장의자10,도서관1,,2009-01-02,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00044,정릉동,근린공원,,서울특별시 성북구 정릉동 1021-2,37.61846189,127.0045308,5779.1,,,,,,2019-10-21,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00046,맑은소리,소공원,,"서울특별시 성북구 길음동 499, 일대",37.6108385,127.0245875,2549.1,,,"파고라1, 장의자6",,,2009-01-02,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00047,별빛누리,소공원,,서울특별시 성북구 정릉동 1053-2,37.612095,126.985863,949.0,체력단련시설4,,"파고라1, 장의자7",,,2006-10-19,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00048,돌이음,소공원,,서울특별시 성북구 석관동 410-3,37.6093012,127.052577,1103.4,,,"파고라3, 장의자3, 흔들그네2",,,2007-08-09,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00049,도란도란,소공원,,서울특별시 성북구 석관동 410-4,37.6093807,127.026312,426.0,,,"파고라3, 장의자2, 흔들그네2",,,2007-08-09,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00050,상길례,문화공원,,서울특별시 성북구 장위동 289-29,37.6196908,127.0431887,4090.2,체력단련시설4,,장의자10,,,2008-04-03,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00051,북악산,근린공원,,서울특별시 성북동 산 25-52일대,37.5931371,126.9871874,87616.5,체력단력기구35,,,,,2020-06-29,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00052,북한산,근린공원,,서울특별시 정릉동 산12-1,37.62301953,127.0060971,93472.9,,,"장의자1,정자43",,,2020-06-29,서울특별시 성북구청,02-2241-3668,2021-06-16
11290-00053,삼청,근린공원,,서울특별시 성북동 산25-52,37.5931371,126.9871874,73.6,,,,,,2020-06-29,서울특별시 성북구청,02-2241-3668,2021-06-16
11380-00037,북한산,근린공원,,서울특별시 은평구 불광동 산42-5,37.605799,126.940903,60789.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8003,2021-05-01
11380-00038,봉산,근린공원,,서울특별시 은평구 구산동 산136-5,37.585195,126.891941,173394.2,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8003,2021-05-01
11380-00039,서오능,근린공원,,서울특별시 은평구 진관동 산63-4,37.6384025764,126.9138098934,58509.5,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8003,2021-05-01
11380-00040,불  광,근린공원,,서울특별시 은평구 불광동 산33-1,37.614968,126.910327,118314.2,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8005,2021-05-01
11380-00041,백  련,근린공원,,서울특별시 은평구응암동 산1-27,37.60836,126.919486,205090.9,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8004,2021-05-01
11380-00042,진  관,근린공원,,서울특별시 은평구 진관동 산95 일대,37.61634,126.931455,585480.1,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8005,2021-05-01
11380-00043,향   림,근린공원,,서울특별시 은평구진관동 산52,37.6293321935,126.9273553535,202993.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8016,2021-05-01
11380-00044,신  사,근린공원,,서울특별시 은평구 신사동 산80-64일대,37.604686,126.915235,71848.1,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8004,2021-05-01
11380-00045,물 푸 레,근린공원,,서울특별시 은평구 진관동 산100-44,37.6378399622,126.9165116853,147441.6,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00046,기 자 촌,근린공원,,서울특별시 은평구 진관동 106-17,37.621404,126.928596,128953.7,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8016,2021-05-01
11380-00047,녹번서,근린공원,,서울특별시 은평구 녹번동 85-1,37.614034,126.920502,29945.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00048,녹번동,근린공원,,서울특별시 은평구 녹번동 산27,37.6032511658,126.9322993236,25854.7,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00049,거 북 골,근린공원,,서울특별시 은평구구산동 산37-4,37.599915,126.925992,43812.6,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00050,구  산,근린공원,,서울특별시 은평구구산동 산48-7,37.587111,126.919033,12445.7,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00051,상림,근린공원,,서울특별시 은평구진관동 5-3,37.614762,126.907901,4749.8,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00052,못자리골,근린공원,,"서울특별시 은평구진관동13-2, 12-1",37.586731,126.923094,16176.1,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00053,덕수천,근린공원,,서울특별시 은평구진관동 14-3,37.609251,126.90656,5569.1,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00054,마고정,근린공원,,서울특별시 은평구진관동 101-2,37.611787,126.909981,4551.6,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00055,우물골,근린공원,,"서울특별시 은평구진관동 85-1,2,3",37.6351344788,126.9253781615,7203.1,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00056,신도,근린공원,,서울특별시 은평구진관동 206-21,37.594288,126.919595,12020.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00057,마실길,근린공원,,서울특별시 은평구진관동 125-22,37.6411847166,126.942867269,45170.5,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00058,역촌동소공원,소공원,,"서울특별시 은평구 역촌동85-34,36",37.611442,126.910162,318.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00059,거북이소공원,소공원,,서울특별시 은평구 구산동 309-38,37.614886,126.907774,250.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00060,요  산소공원,소공원,,서울특별시 은평구 불광동 13-33외 3,37.591827,126.918252,805.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00061,응암9구역소공원,소공원,,서울특별시 은평구 응암동 761-7,37.609041,126.929362,880.8,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00062,불광3구역소공원,소공원,,서울특별시 은평구 불광동641-1일대,37.648497,126.929826,7274.1,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00063,불광6구역소공원,소공원,,서울특별시 은평구 불광동 638-3 일대,37.648497,126.929826,1919.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00064,불광7구역소공원,소공원,,서울특별시 은평구 불광동 643-3,37.646145,126.927556,3120.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00065,응암3주택 재개발구역내소공원,소공원,,서울특별시 은평구 응암동 762-4,37.633198,126.919096,1641.6,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00066,폭포동소공원,소공원,,서울특별시 은평구 진관동 158-14일원,37.637075,126.916493,1087.8,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00067,잿말소공원,소공원,,서울특별시 은평구 진관동 195-16,37.634196,126.925428,245.1,,,"석지 2, 의자석 2, 괴석 3",,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00068,한옥마을소공원,소공원,,서울특별시 은평구 진관동 211-34,37.632016,126.93076,58.7,,,"의자석2, 경관석1",,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00069,신사동(새절)소공원,소공원,,서울특별시 은평구 신사동372-1,37.635399,126.934794,782.6,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00070,녹번1-2지구 주택재개발정비구역내소공원,소공원,,서울특별시 은평구 녹번동 283-7,37.632016,126.93076,5804.2,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00071,금암문화공원 (은평뉴타운제1호문화공원),주제공원,,서울특별시 은평구 진관동 53-5,37.624806,126.92741,6857.1,운동시설8,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00072,제각말문화공원 (은평뉴타운제2호 문화공원),주제공원,,서울특별시 은평구 진관동 135-26,37.626369,126.925398,55721.8,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8008,2021-05-01
11380-00073,불광위령탑마을마당,기타공원,,서울특별시 은평구 불광1 247-4,37.61362,126.929777,940.0,,,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00074,구산마을마당,기타공원,,서울특별시 은평구 구산 산173-23,37.595561,126.904347,387.0,"온몸근육풀기1,궁중걷기1,허리돌리기1",장기판1,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00075,신사마을마당,기타공원,,서울특별시 은평구 불광1 247,37.594385,126.908643,203.0,"하늘걷기1,마라톤운동1,온몸근육풀기1","조합놀이대1,흔들놀이2",,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00076,대조마을마당,기타공원,,서울특별시 은평구 대조 48-42,37.641342,126.942228,183.5,"온몸역기올리기1,온몸근육풀기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00077,자투리(녹번)마을마당,기타공원,,서울특별시 은평구 녹번 103-23,37.599552,126.915551,165.0,"로라마사지기머신1,오버헤드폴리머신1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00078,자투리(신사)마을마당,기타공원,,서울특별시 은평구 신사2 300-153,37.618267,126.932812,236.0,허리돌리기2,,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00079,불광동마을마당,기타공원,,서울특별시 은평구 불광 331-106,37.618267,126.932812,324.0,"온몸돌리기1,온몸밀어올리기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00080,역촌동마을마당,기타공원,,서울특별시 은평구 역촌 2-108,37.619234,126.936128,230.1,"온몸근육풀기1,온몸역기올리기1,옆파도타기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00081,갈현동마을마당,기타공원,,서울특별시 은평구 갈현 526-6,37.619234,126.936128,249.9,"하늘걷기1,온몸허리돌리기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
